site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
212,c_tpe_aug,small,1,0.10262033343315125,0.13549800217151642,52258d98d8bf0445,3.472465633879338e-05,224,3,240,0.7281224606241253,True,False,False,True,0.145024,0.449406,0.111377,0.208159,2.9904
212,c_tpe_aug,small,2,0.06832423061132431,0.0924757719039917,c486599c5e6a6a97,0.02865229984483499,192,1,208,0.05097645465385164,True,False,False,True,0.222992,0.444091,0.134973,0.227223,2.4254
212,c_tpe_aug,small,3,0.41546258330345154,0.4365125000476837,518521192b4f6e4d,3.05949923181556e-05,96,1,112,0.23375803542080656,False,True,False,True,0.044367,0.259116,0.172607,0.115104,1.642
212,c_tpe_aug,small,4,0.561237096786499,0.5402957201004028,4c28abdfd9f5cc8e,0.08657857230264558,112,3,64,0.280244785782282,True,False,False,False,0.01,0.01,0.01,0.01,1.5
212,c_tpe_aug,small,5,0.5614931583404541,0.5410569906234741,3642070683971e1d,0.4453558968356728,144,1,224,0.6657736034903695,True,True,False,False,0.031566,0.449442,0.28315,0.021565,2.359
212,c_tpe_aug,small,6,0.06329765170812607,0.08934718370437622,008ea175af58789c,0.005971587023276848,192,2,208,0.019262863315437584,True,False,True,True,0.302214,0.029992,0.495448,0.433498,2.2491
212,c_tpe_aug,small,7,0.06014024466276169,0.09722388535737991,c2c57332328b6bf4,0.0010069642141655065,192,2,208,0.00787023778946544,True,False,True,True,0.420533,0.021034,0.473956,0.472052,1.8041
212,c_tpe_aug,small,8,0.0700279101729393,0.10623148828744888,bf7778ae968e590b,0.0005135839314798157,160,2,80,0.5052916898645626,True,False,True,True,0.492334,0.02217,0.479711,0.477261,1.5233
212,c_tpe_aug,small,9,0.07268406450748444,0.10708016902208328,f9ed2f426945ba7a,0.000656627035974059,80,2,96,0.4470332058248907,False,True,True,False,0.361859,0.171934,0.347675,0.387042,1.9089
212,c_tpe_aug,small,10,0.06849220395088196,0.0985885038971901,cca27a6ac5e845d6,0.00029196230147229867,176,2,176,0.21137440497460902,True,False,True,True,0.488901,0.150597,0.385617,0.343663,1.9721
