site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,d_tpe_noaug,small,1,0.0598921962082386,0.09356217086315155,4e583061adb120be,0.0005753773794117186,176,1,240,0.24369101533869655,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,2,0.4157055914402008,0.4164462387561798,c71e146a31ed258f,2.8771223716237883e-05,208,2,208,0.6523691427638674,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,3,0.04693516716361046,0.08103788644075394,31c6686a40ace6a1,0.0209653180944535,224,2,176,0.23180116233101444,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,4,0.5464375615119934,0.5438080430030823,83a7871780a02c08,5.722344407174143e-05,16,2,144,0.4021432185830892,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,5,0.48930126428604126,0.49025869369506836,629129ad292a47bc,1.7454085858813002e-05,96,1,176,0.2063533021721245,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,6,0.5903571248054504,0.5917353630065918,6851ed3953241f22,0.20979553837442622,224,3,16,0.018223574158023642,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,7,0.5822587609291077,0.533087432384491,7500ff23d3f6ac35,0.05881838802344248,224,2,176,0.5444586521575319,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,8,0.07408066838979721,0.1325691193342209,d3c2130c944211b3,0.015384885214562652,160,3,32,0.037706464949664675,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,9,0.058739934116601944,0.09022586047649384,365ae22ba084c3e9,0.0031654160714069224,240,2,64,0.3100753632511688,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,10,0.07220374792814255,0.1123119369149208,50b69dcdbbad404b,0.0011798713915853135,80,2,96,0.7770937470127272,False,False,False,False,0.01,0.01,0.01,0.01,1.0
