site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,c_tpe_aug,small,1,0.05656435340642929,0.09093029052019119,c1490d22a6061b41,0.0005753773794117186,176,1,240,0.24369101533869655,False,True,True,True,0.334636,0.162738,0.264833,0.277888,1.7773
213,c_tpe_aug,small,2,0.5803552269935608,0.5325186252593994,6c065fa3242c8fb8,0.35978999513749854,32,3,176,0.5836849426704512,False,True,False,False,0.25196,0.266139,0.219495,0.022455,1.6618
213,c_tpe_aug,small,3,0.5095540881156921,0.5056136250495911,acc269558b60d744,1.4050274230636843e-05,192,2,240,0.4150324973946929,True,True,False,True,0.028075,0.308687,0.256313,0.035225,1.918
213,c_tpe_aug,small,4,0.5833741426467896,0.533509373664856,b2e56993986ec23b,0.18531652767614745,64,3,144,0.6537777601609727,True,True,False,True,0.181113,0.365718,0.449584,0.444672,2.6698
213,c_tpe_aug,small,5,0.05966240540146828,0.10391746461391449,1073c382edfd7776,0.010396506923366902,48,3,112,0.22461788995268464,False,False,True,True,0.464876,0.21981,0.483661,0.482174,2.7795
213,c_tpe_aug,small,6,0.4645875096321106,0.43300923705101013,c17aef519bbcbe7d,9.45354528903884e-05,176,1,16,0.019144432410944406,False,False,True,False,0.447373,0.023954,0.025223,0.256607,2.1515
213,c_tpe_aug,small,7,0.05525751784443855,0.08619680255651474,ed833cafcefe3578,0.0011644682505755704,176,1,240,0.23338015436341908,False,True,True,True,0.341641,0.077193,0.242399,0.263331,1.5496
213,c_tpe_aug,small,8,0.06565841287374496,0.10829086601734161,da7592f45dbe5b0d,0.005878679092456019,16,1,256,0.0204395958484348,False,True,True,True,0.330695,0.023026,0.11311,0.15392,1.551
213,c_tpe_aug,small,9,0.0648920014500618,0.09267347306013107,8882871c785448ca,0.0008933948320060755,208,2,208,0.3473167301239617,True,False,True,False,0.077478,0.490188,0.364473,0.35591,2.4592
213,c_tpe_aug,small,10,0.07421405613422394,0.11614977568387985,c8f80e11a51e472f,0.04263162270910015,144,1,64,0.7714024522346425,False,True,True,True,0.367457,0.123865,0.135218,0.153698,2.1417
