site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
212,e_manual_aug,small,1,0.06462880223989487,0.09026698768138885,3d37eecb0a4a067f,0.01,64,2,48,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,2,0.07101742178201675,0.09777291864156723,76fe27e9563cd392,0.003,64,2,48,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,3,0.06597016006708145,0.08775322884321213,e8ad6c44c29ace7c,0.01,96,2,48,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,4,0.06335432082414627,0.08805523812770844,d5b3b935216053ec,0.01,64,2,96,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,5,0.063087098300457,0.08963768929243088,b0ed95331e196683,0.01,64,2,128,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,6,0.06732334941625595,0.09357920289039612,1a73e6c3ca1753db,0.01,64,2,160,0.2,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,7,0.06277671456336975,0.09349774569272995,4f43975aa25176cf,0.01,64,2,128,0.1,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,8,0.06282712519168854,0.08878128975629807,c81ed0281cfe8942,0.01,64,2,128,0.3,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,9,0.05680160969495773,0.07553548365831375,74edf9ec5c4ce463,0.01,64,1,128,0.1,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,10,0.08994536101818085,0.11308776587247849,c2a439e4cef91e1b,0.01,64,3,128,0.1,True,False,False,False,0.2,0.2,0.2,0.05,1.5
212,e_manual_aug,small,11,0.05680160969495773,0.07553548365831375,2385daa42505a05c,0.01,64,1,128,0.1,True,False,False,False,0.2,0.2,0.2,0.05,2.0
212,e_manual_aug,small,12,0.055977482348680496,0.0795893743634224,4ac035c3fa46f128,0.01,64,1,128,0.1,True,False,False,False,0.3,0.2,0.2,0.05,1.5
212,e_manual_aug,small,13,0.05789861083030701,0.07833274453878403,5434c045d3b3075f,0.01,64,1,128,0.1,True,False,False,False,0.5,0.2,0.2,0.05,1.5
212,e_manual_aug,small,14,0.05980744585394859,0.08259263634681702,5cc0910fe1640a90,0.01,64,1,128,0.1,True,True,False,False,0.3,0.2,0.2,0.05,1.5
212,e_manual_aug,small,15,0.05567218363285065,0.0788760632276535,bb9c427473e48a1e,0.01,64,1,128,0.1,True,False,True,False,0.3,0.2,0.2,0.05,1.5
212,e_manual_aug,small,16,0.05469457060098648,0.0778045728802681,9e121c0788798f41,0.01,64,1,128,0.1,True,False,True,True,0.3,0.2,0.2,0.05,1.5
