site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,i_dehb_aug,small,1,0.0603506937623024,0.09235900640487671,16d8c2d715fdfea5,0.0022154987181134296,224,2,256,0.09563854424543781,False,True,True,True,0.408561,0.309911,0.083818,0.070971,1.97
213,i_dehb_aug,small,2,0.056211430579423904,0.09330210089683533,8e15805200ad4909,0.002295398076132912,176,2,224,0.441158623496201,False,True,True,False,0.380859,0.110525,0.133293,0.095587,1.9832
213,i_dehb_aug,small,3,0.05844449624419212,0.08736630529165268,9166736320797d62,0.005182736917162977,256,2,224,0.5811310110838214,False,True,False,True,0.222172,0.24915,0.117008,0.118821,2.2868
213,i_dehb_aug,small,4,0.058740679174661636,0.09215376526117325,58c03ebeca34b448,0.01057228120962547,112,2,128,0.0005212656919385772,False,True,True,False,0.449662,0.229639,0.382111,0.465488,1.7305
213,i_dehb_aug,small,5,0.5725184082984924,0.562041699886322,8d96405301c5bb87,3.4867630357763054e-05,32,3,112,0.33138576412694887,False,True,False,False,0.139236,0.072958,0.041465,0.318648,2.3013
213,i_dehb_aug,small,6,0.053311511874198914,0.08056194335222244,a0ab2880825f639c,0.002295398076132912,176,3,224,0.7790044150731674,True,True,True,False,0.139236,0.110525,0.133293,0.095587,2.9133
213,i_dehb_aug,small,7,0.5859140157699585,0.5345837473869324,bf4347906787ea6a,0.35978999513749854,176,3,224,0.7790044150731674,True,True,True,False,0.416081,0.110525,0.275921,0.403077,2.9803
213,i_dehb_aug,small,8,0.08398538827896118,0.1092943623661995,fe3df78ac468ccf8,0.002295398076132912,176,3,48,0.0005212656919385772,False,True,True,False,0.449662,0.229639,0.133293,0.062867,2.4546
213,i_dehb_aug,small,9,0.06209182366728783,0.09637131541967392,425821c3f85c83b7,0.0009060825187583891,176,3,144,0.7790044150731674,True,True,True,False,0.260266,0.110525,0.068734,0.095587,2.9133
213,i_dehb_aug,small,10,0.052918605506420135,0.08046933263540268,470f7f0bab6490d6,0.002295398076132912,176,3,224,0.7790044150731674,True,True,True,False,0.380859,0.110525,0.133293,0.095587,2.9133
