timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t,Air_Pressure
2016-10-19 09:45:00,233.51721191406,825.0772298177067,0.0,24.51444435119667,0.0,2.3800000349680666,0.9878997836802684,0.15509357628373566,1,15.0,958.2311197916666
2016-10-19 10:00:00,241.24472045898332,863.8296101888,0.0,25.201111475626334,0.0,2.1422222455342332,0.9594780742869503,-0.2817832943284707,1,15.0,958.2833251953134
2016-10-19 10:15:00,248.48785909017,902.2037353515634,0.0,25.909999847412,0.0,2.0144444306691667,0.8708327468054073,0.49157942093963747,1,15.0,958.0688883463532
2016-10-19 10:30:00,256.603515625,936.8431396484366,0.0,27.033334096273,0.0,2.4088888963063666,0.963005956187216,0.26948010751806123,1,15.0,957.84444173177
2016-10-19 10:45:00,263.6317443847667,970.4763183593767,0.0,27.442221959432,0.0,1.9533332983652667,0.8899476246410509,0.4560627428279482,1,15.0,957.6366577148433
2016-10-19 11:00:00,269.5047098795567,1001.0768229166633,0.0,28.101111094157,0.0,1.9311110973358332,0.93364990455617,0.35818690054530833,1,15.0,957.5421956380233
2016-10-19 11:15:00,272.12557983398665,1023.9931233723668,0.0,28.384443918863667,0.0,2.1733333667119337,0.9738879743366105,-0.22702910263341497,1,15.0,957.3644409179666
2016-10-19 11:30:00,275.05809529622337,1044.3191324870002,0.0,28.827777226766,0.0,1.9911111195882334,0.9975640502598234,0.06975647374413697,1,15.0,957.05887858073
2016-10-19 11:45:00,281.98935953776333,1059.6811930338665,0.0,28.89555613199867,0.0,2.614444414774567,0.953190675845541,-0.30236986536545085,1,15.0,956.7199910481767
2016-10-19 12:00:00,281.07310994466,1068.6796061197667,0.0,29.746666590372666,0.0,2.5055555899938002,0.7110722659932946,-0.70311893199882,1,15.0,956.4122111002599
2016-10-19 12:15:00,281.78155517578335,1074.7688395182333,0.0,29.890000661214003,0.0,2.3866666555404668,0.9785089796102316,-0.2062042114558846,1,15.0,956.37111409505
2016-10-19 12:30:00,282.09221394856667,1076.8483072916667,0.0,30.164443969726666,0.0,2.5733333031336665,0.9396926359668107,-0.34202010161647944,1,15.0,956.1666666666666
2016-10-19 12:45:00,281.99817911784,1074.8197428385333,0.0,30.635555267334,0.0,2.1233332951863666,0.7971157757641386,-0.6038264982823588,1,15.0,955.85333251953
2016-10-19 13:00:00,279.19153849284,1069.0985107421666,0.0,31.01333300272633,0.0,2.985555489857967,0.8886172082257985,-0.4586496018149236,1,15.0,955.6988932291666
2016-10-19 13:15:00,276.94919840495,1058.7141927083333,0.0,31.376666386922334,0.0,2.6588888565699333,-0.005623856400528534,-0.9999841859945517,1,15.0,955.4400227864567
2016-10-19 13:30:00,272.28924560547,1042.6811116536335,0.0,31.662222544352336,0.0,2.6977777481079332,-0.8647621345235713,-0.5021816909189708,1,15.0,955.2255655924467
2016-10-19 13:45:00,267.48403930664335,1022.8186238607,0.0,31.884443918863997,0.0,2.845555543899533,-0.4241993584340466,-0.9055688291367715,1,15.0,954.8955688476567
2016-10-19 14:00:00,262.56532796224,997.7669881185034,0.0,32.222221374511335,0.0,2.3099999427795335,0.9725055667741164,-0.23287963112594176,1,15.0,954.5455525716167
2016-10-19 14:15:00,254.74415588379,968.0754801432267,0.0,32.30222193400067,0.0,2.3011110623677666,-0.6500376922303065,-0.7599019664929795,1,15.0,954.36446126302
2016-10-19 14:30:00,245.70008850097668,931.1428426106767,0.0,32.31888961792,0.0,2.8722221851349,-0.9263095756144484,-0.37676328128545183,1,15.0,954.0011189778634
2016-10-19 14:45:00,236.05958048502666,892.73411051432,0.0,32.44999949137367,0.0,3.169999996821067,-0.9791440797163323,-0.20316710156040654,1,15.0,953.7899983723968
2016-10-19 15:00:00,226.28475443521998,850.0097859700533,0.0,32.422223409017,0.0,1.8233333031336667,-0.7152862290293461,-0.6988316038653216,1,15.0,953.6044311523433
2016-10-19 15:15:00,215.10395304362,802.0423177083334,0.0,32.52444330851233,0.0,3.0166666507721,-0.4385455546161078,-0.898708960969262,1,15.0,953.4089152018233
2016-10-19 15:30:00,202.99120076497334,754.5436808268233,0.0,32.938889821370665,0.0,3.476666688919066,-0.9960926228593405,0.08831470254266585,1,15.0,953.1644490559901
2016-10-19 15:45:00,187.81868489583334,702.8276774088532,0.0,32.86111195882167,0.0,2.3866666158040335,-0.9794971673933051,-0.2014579337442228,1,15.0,952.9522298177067
2016-10-19 16:00:00,173.09646097818666,645.1893107096333,0.0,33.237777709961,0.0,2.474444468816133,-0.4320857648134955,-0.9018325187336819,1,15.0,952.8688964843767
2016-10-19 16:15:00,155.58049519857,589.01072184245,0.0,32.85777791341167,0.0,1.5144444704056,0.869015590808112,0.49478470361605575,1,15.0,952.78887939453
2016-10-19 16:30:00,138.83548482259002,526.7768452962233,0.0,33.078887939453004,0.0,1.1866666674614033,0.3259348026764341,-0.9453922489656206,1,15.0,952.7622477213532
2016-10-19 16:45:00,121.12108866374001,466.62219238281335,0.0,32.960000356038336,0.0,3.282222270965567,-0.977620339841858,-0.2103769738528671,1,15.0,952.6988932291666
2016-10-19 17:00:00,101.23870849609267,405.0733439127633,0.0,32.748888651529995,0.0,2.1877777576446666,0.4378481834330659,-0.8990489242885308,1,15.0,952.5977783203134
