site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,d_tpe_noaug,small,1,0.38427165150642395,0.3840855360031128,af23adf107042618,3.472465633879338e-05,224,3,240,0.7281224606241253,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,2,0.05489402264356613,0.08629055321216583,2d78c7d23c195e5e,0.0029387364734004265,192,1,96,0.5761173182833783,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,3,0.06875578314065933,0.10311472415924072,9e5d3fb9ad551ef3,0.01849311025911114,128,2,208,0.4418113176091229,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,4,0.1235111653804779,0.16888871788978577,e4e86d0bb5c9cd4f,0.09335763266145153,240,1,32,0.26548138786502246,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,5,0.23154307901859283,0.2345426231622696,95954f1be0be5d2b,0.00010184010157402182,144,2,96,0.16926480512501405,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,6,0.06123070418834686,0.09674780815839767,9f4e2bcce23bd753,0.0013421837571202162,192,1,256,0.5975591569186042,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,7,0.058123983442783356,0.08737584203481674,d7b93a0c9679d931,0.0012476778583567355,192,1,96,0.01218950963898513,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,8,0.7677167654037476,0.8113274574279785,ca827c08589a71b7,0.4446460984981277,160,3,128,0.5752872168004252,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,9,0.059225499629974365,0.09143553674221039,e8d680f54745cb6b,0.009374169466007094,112,1,48,0.7500257195398546,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,d_tpe_noaug,small,10,0.22675807774066925,0.27928075194358826,7b87f02ebd9703a7,0.0002181805295708462,32,1,176,0.4634867176758369,False,False,False,False,0.01,0.01,0.01,0.01,1.0
