timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t
2016-01-01 00:00:00,0.0,0.0,1.2741189400355,17.131518681844,87.77685801188166,2.5943294722786,-0.15692939392685692,-0.9876098244356165,1,15.0
2016-01-01 00:15:00,0.0,0.0,1.6509170929591,16.854508717855,91.20550791422534,3.4456252359721335,-0.25269883764577555,-0.9675449847177515,1,15.0
2016-01-01 00:30:00,0.0,0.0,1.2339662710825332,16.708034515381,92.45259348551433,3.5560768813515,-0.23320340375157572,-0.9724279780419111,1,15.0
2016-01-01 02:30:00,0.0,0.0,0.72665478785833,16.278258641561,99.49187978108733,2.0258389449536,-0.36760972234362166,-0.9299801567982219,1,120.0
2016-01-01 04:30:00,0.0,0.0,0.8451025088628134,16.402462005615334,99.69325002034533,2.3784256465167997,-0.4057641374857527,-0.913977825075884,1,120.0
2016-01-01 05:45:00,0.0,0.0,1.1117291251818167,16.52735773722333,99.66057840983068,2.626247387725833,-0.37465334388303445,-0.9271649647809502,1,75.0
2016-01-01 06:00:00,0.0,0.0,2.6490669250488335,16.537316004435336,99.791903177897,2.6547358699270998,-0.4505455554500908,-0.8927534387859669,1,15.0
2016-01-01 06:15:00,0.004822221895059,9.609036127726034,7.956124941508034,16.493075052896998,100.0,3.2573522029628665,-0.4541926586119316,-0.8909034902070063,1,15.0
2016-01-01 06:30:00,0.030755549358825,14.021977742513002,12.3449703852338,16.515587488810336,100.0,3.1744144368355998,-0.3850681242465267,-0.9228881512346236,1,15.0
2016-01-01 06:45:00,0.08826666822035967,27.077514648437333,25.446932474772336,16.531933466593333,100.0,3.3942927917938666,-0.4755493051493775,-0.8796890691442882,1,15.0
2016-01-01 07:00:00,0.1712222148974767,43.97056070963533,42.296384175618336,16.671334584554,100.0,2.9209700746078333,-0.5090613738591468,-0.8607302234989996,1,15.0
2016-01-01 07:15:00,0.20022222896417,47.93616867065433,46.078909556071004,16.878252665202,99.14165751139335,2.6236235450121335,-0.524603664266557,-0.8513465777449871,1,15.0
2016-01-01 07:30:00,0.32393330335617,71.632624308268,69.739771525065,16.97874069213833,98.36368815104167,2.690742667277,-0.5199832952305938,-0.8541764294811307,1,15.0
2016-01-01 07:45:00,0.4117555518945067,87.95580800374366,85.44700876871734,17.275376001994,95.12495422363266,2.850207560326867,-0.44304704520374655,-0.8964983634877586,1,15.0
2016-01-01 08:00:00,0.3827777604262033,86.16967773437534,83.56199900309299,17.418921788533336,93.19080098470033,2.3753318539168,-0.49589161140729915,-0.8683844250882625,1,15.0
2016-01-01 08:15:00,0.82675556341807,170.40663146972668,165.8557027181,17.703937530517333,90.77494557698533,3.201292444398233,-0.5245312607825066,-0.851391188856165,1,15.0
2016-01-01 08:30:00,0.6541111071904533,134.06264750162666,130.29973093668667,17.945351282755333,86.850003560384,3.4914446434625,-0.33129476975758976,-0.9435273051328539,1,15.0
2016-01-01 08:45:00,0.5097777446111033,105.56237030029399,102.470347086589,17.934353510538667,87.235928853353,3.2105388541119666,-0.4065824713355471,-0.9136140837370443,1,15.0
2016-01-01 09:00:00,0.7866000135739633,158.77381896972668,154.00766499837334,18.067334493001336,85.84063720703132,3.3648059530697,-0.3953125192875916,-0.9185466847659391,1,15.0
2016-01-01 09:15:00,0.9584222634633534,195.96818542480665,187.83308919270667,18.414534886678,84.058558146159,3.370581956830367,-0.30725776352820305,-0.9516263272690846,1,15.0
