site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,a_llm_aug,small,1,0.07270003855228424,0.10306858271360397,85fc69bb6c35bb57,0.001,64,2,64,0.4,False,True,False,False,0.5,0.2,0.5,0.1,2.0
213,a_llm_aug,small,2,0.07796439528465271,0.10863557457923889,5f4dc115a710a800,0.0005,128,2,128,0.5,False,False,True,False,0.5,0.2,0.2,0.1,2.0
213,a_llm_aug,small,3,0.07022963464260101,0.10384998470544815,85efebdea1f4997a,0.001,80,2,80,0.4,False,True,False,False,0.5,0.15,0.5,0.1,2.5
213,a_llm_aug,small,4,0.0581175796687603,0.08998392522335052,663bb3d9b025229e,0.001,96,2,96,0.4,False,True,False,False,0.5,0.15,0.5,0.1,3.0
213,a_llm_aug,small,5,0.05666486546397209,0.08446582406759262,1db003e2b5a1bdc4,0.001,128,2,128,0.4,False,True,False,False,0.5,0.15,0.5,0.1,3.0
213,a_llm_aug,small,6,0.053189847618341446,0.08300922065973282,6d56f9adbb8ace36,0.001,160,2,160,0.35,False,True,False,False,0.5,0.12,0.5,0.1,3.0
213,a_llm_aug,small,7,0.0531657338142395,0.07894714921712875,ca56c851c9c08dc4,0.001,192,2,192,0.3,False,True,True,False,0.5,0.1,0.3,0.1,3.0
213,a_llm_aug,small,8,0.053267136216163635,0.08201798796653748,a5be887eacd9f665,0.001,224,2,224,0.25,False,True,True,False,0.5,0.08,0.2,0.1,3.0
213,a_llm_aug,small,9,0.06439703702926636,0.099646657705307,f5eb041b4de38028,0.001,128,3,128,0.4,False,True,True,False,0.5,0.12,0.2,0.1,3.0
213,a_llm_aug,small,10,0.04938660189509392,0.07126772403717041,5d81cb5477084dd8,0.001,256,2,256,0.2,False,True,True,False,0.5,0.1,0.3,0.1,3.0
