site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,b_llm_noaug,small,1,0.07266784459352493,0.10282223671674728,32cdb29dfc15ca03,0.001,64,2,64,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,2,0.06719498336315155,0.10342312604188919,0460508786003f9e,0.001,96,2,96,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,3,0.0738275945186615,0.0994270071387291,794ca4e56ccf0a03,0.001,128,2,128,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,4,0.07121873646974564,0.10079933702945709,f9d50e721770cdbb,0.001,128,2,128,0.4,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,5,0.06877986341714859,0.10203660279512405,719d7baa2cbfa36a,0.001,96,2,96,0.2,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,6,0.06777957081794739,0.10528866946697235,be20404f53545e88,0.001,96,2,96,0.4,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,7,0.08214547485113144,0.12345591187477112,902d9f483ae8a1c2,0.08373330144174014,32,2,192,0.5022804043322852,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,8,0.07156898081302643,0.10003893822431564,ae3f25d3c6a16db1,0.001,128,2,128,0.35,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,9,0.07215873152017593,0.09910304099321365,633da981cae80ff3,0.001,112,2,112,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,10,0.06858854740858078,0.10241283476352692,1844aa4a4ec138fd,0.001,96,2,96,0.25,False,False,False,False,0.01,0.01,0.01,0.01,1.0
