site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
212,d_tpe_noaug,small,1,0.3032650351524353,0.3170923888683319,177d4b105d6f7431,0.0837333014417402,160,1,256,0.6440137604643619,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,2,0.06121253967285156,0.0879787802696228,a910131d127b0f12,0.0005935586940676791,160,1,176,0.24715826625809864,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,3,0.08997907489538193,0.10970321297645569,006df211275bfca7,0.004481170186551498,64,3,96,0.25042017857119964,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,4,0.06829626858234406,0.10100390762090683,26227ec0a655f438,0.0005504095047569273,64,3,256,0.3740601522092454,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,5,0.08876827359199524,0.11980780214071274,70154aca9648f8c2,0.0003875814510073695,80,3,144,0.06318152031958606,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,6,0.5492963790893555,0.5633839964866638,09a697d7930ff00a,1.9792384039390366e-05,16,1,176,0.7296471728779119,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,7,0.5814090967178345,0.5508151054382324,d3598decd98e2efb,0.44034185787641617,160,2,176,0.0701588488769106,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,8,0.5610002875328064,0.5769924521446228,08dd24f688bb2b32,1.2955537310948478e-05,192,1,80,0.49719131942962536,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,9,0.06544499099254608,0.08674817532300949,805a2e206a2b348f,0.007309102901280485,96,2,160,0.24716624243736768,False,False,False,False,0.01,0.01,0.01,0.01,1.0
212,d_tpe_noaug,small,10,0.40133583545684814,0.4096861481666565,d9f5247ebc01c38b,0.00010163437978062505,48,1,64,0.49653599124872094,False,False,False,False,0.01,0.01,0.01,0.01,1.0
