site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,b_llm_noaug,small,1,0.07345571368932724,0.1024978831410408,2d4e5450472646a0,0.001,64,2,64,0.2,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,2,0.06719498336315155,0.10342312604188919,0460508786003f9e,0.001,96,2,96,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,3,0.07121873646974564,0.10079933702945709,f9d50e721770cdbb,0.001,128,2,128,0.4,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,4,0.06877986341714859,0.10203660279512405,719d7baa2cbfa36a,0.001,96,2,96,0.2,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,5,0.07215873152017593,0.09910304099321365,633da981cae80ff3,0.001,112,2,112,0.3,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,6,0.08329737186431885,0.11349066346883774,12b9b9111e4ef6ce,0.0005753773794117188,208,3,176,0.6237528002182154,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,7,0.06858854740858078,0.10241283476352692,1844aa4a4ec138fd,0.001,96,2,96,0.25,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,8,0.09092925488948822,0.12387990951538086,023c2cf5dee5758e,0.006376479815370019,160,3,112,0.04646688973455957,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,9,0.5844743251800537,0.5340463519096375,949b6a05caa77b9f,0.11752647960576212,64,3,96,0.045129263221680205,False,False,False,False,0.01,0.01,0.01,0.01,1.0
213,b_llm_noaug,small,10,0.06855819374322891,0.10527751594781876,9671349c2a6eeb8f,0.001,96,2,96,0.35,False,False,False,False,0.01,0.01,0.01,0.01,1.0
