site,group,space,trial,objective,test_mse_median,hash,learning_rate,hidden_dim,num_layers,out_channels,dropout,use_mixup,use_mixup_phys,use_mixup_temporal,use_jitter,sigma_mixup,sigma_phys,sigma_temporal,sigma_jitter,augmentation_factor
213,f_random_aug,small,1,0.5005756616592407,0.49957743287086487,9e2a059cb2ed358f,1.5175881846922673e-05,80,2,192,0.5373174112942136,False,True,True,True,0.221871,0.192464,0.427621,0.278022,2.633
213,f_random_aug,small,2,0.06891287118196487,0.10991092771291733,340157fd7ba9e8db,0.001095653333257704,96,1,64,0.6561759896549689,True,True,False,True,0.388427,0.302636,0.258271,0.291828,2.0654
213,f_random_aug,small,3,0.5950084328651428,0.5885449647903442,ecbfc8cdc01570ee,1.6977447597752167e-05,32,1,32,0.6712785611493952,True,False,False,True,0.429287,0.296345,0.467066,0.342833,1.6411
213,f_random_aug,small,4,0.06439149379730225,0.09693426638841629,6058bd593150cc5d,0.00843864251143344,176,2,240,0.13345465139352114,False,False,True,False,0.190346,0.101144,0.306195,0.484895,2.328
213,f_random_aug,small,5,0.16395056247711182,0.17908243834972382,84e6ee7b4456f3ae,3.407234927424889e-05,256,3,192,0.5721424903511608,True,False,False,True,0.072307,0.052252,0.335754,0.085511,2.7112
213,f_random_aug,small,6,0.5294783115386963,0.5180939435958862,54b24558c2150e3c,3.250194958892225e-05,224,2,32,0.1172538817079035,True,False,False,True,0.018355,0.388721,0.412638,0.392512,1.6778
213,f_random_aug,small,7,0.06567294895648956,0.09861692041158676,f379754235853cdd,0.0031729662506977114,144,3,240,0.6749478777647699,False,True,False,True,0.110986,0.46892,0.208284,0.345673,2.3634
213,f_random_aug,small,8,0.07408378273248672,0.10283240675926208,902f14ed114fe4d1,0.00016720120190496715,224,2,208,0.2775975528469175,True,True,False,False,0.482849,0.33813,0.479822,0.118748,1.7817
213,f_random_aug,small,9,0.13055071234703064,0.15683390200138092,2a67cbd64b2ea61e,0.00010409612238770769,208,2,128,0.04855386887978126,False,True,True,False,0.424964,0.445108,0.256793,0.25769,1.6673
213,f_random_aug,small,10,0.06714770197868347,0.10669703036546707,1b40140cbf974ffb,0.0004204872863233786,128,1,240,0.6113743090099077,True,True,False,True,0.314998,0.108497,0.218298,0.017221,2.0642
